news_id,title,text,source,url,canonical_url,published_at,country,language,label,label_source,verification_url,verification_reason,content_hash,semantic_cluster_id,syndication_group_id,dataset_version,data_origin,url_status,verification_status,headline_normalized,summary,topic,word_count,char_count,reading_time_sec,keywords
BO-R-SYN-046,Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,SYNTHETIC,https://synthetic.example/real/046,https://synthetic.example/real/046,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/046,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,d1a3661643335694b2ae6a7452bff7d8f23e581170162ca4695f6a03f3443087,SYN-REAL-010,SYN-REAL-010,v1.0,verified,active,resolved,gobierno anuncia ampliacion de rutas de transporte interprovincial en la paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,tecnologia,21,158,6,Gobierno;anuncia;ampliación;rutas;transporte;interprovincial;Paz;tecnologia
BO-R-SYN-047,Municipio de El Alto inicia campaña de vacunación en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,SYNTHETIC,https://synthetic.example/real/047,https://synthetic.example/real/047,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/047,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,ce2c41ae0f5fa9b0f75626dcb5d383cd16212c614e1ebf8597862bf1a23d6087,SYN-REAL-010,SYN-REAL-010,v1.0,verified,active,resolved,municipio de el alto inicia campana de vacunacion en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,salud,21,154,6,Municipio;Alto;inicia;campaña;vacunación;unidades;educativas;salud
BO-R-SYN-048,Productores de Cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,SYNTHETIC,https://synthetic.example/real/048,https://synthetic.example/real/048,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/048,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,dd591d33f3c784555619f2298c072188a1e63e51b246fafcd27efd4accd6f29d,SYN-REAL-010,SYN-REAL-010,v1.0,verified,active,resolved,productores de cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,tecnologia,20,145,6,Productores;Cochabamba;reportan;mejora;cosecha;papa;tecnologia;SYNTHETIC
BO-R-SYN-049,YPFB informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,SYNTHETIC,https://synthetic.example/real/049,https://synthetic.example/real/049,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/049,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,54b7d6bdd2b7bb5ddce97e4c1a9f1e9a84b61e0e0f279f990f08e1add50b8983,SYN-REAL-010,SYN-REAL-010,v1.0,verified,active,resolved,ypfb informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,tecnologia,20,163,6,YPFB;informa;mantenimiento;programado;planta;almacenamiento;combustibles;tecnologia
BO-F-SYN-001,Es falso que el Gobierno entregará un bono universal de Bs 5.000,Es falso que el Gobierno entregará un bono universal de Bs 5.000. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/001,https://synthetic.example/fake/001,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/001,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,b724f26978a53a2e8266daa673151202d6e9807cb8751b1cafa20503be87374c,SYN-FAKE-001,SYN-FAKE-001,v1.0,verified,active,resolved,es falso que el gobierno entregara un bono universal de bs 5 000,Es falso que el Gobierno entregará un bono universal de Bs 5.000. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,politica,23,163,7,Gobierno;entregará;bono;universal;000;politica;SYNTHETIC
BO-F-SYN-002,Es falso que Unitel publicó una encuesta electoral con esos resultados,Es falso que Unitel publicó una encuesta electoral con esos resultados. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/002,https://synthetic.example/fake/002,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/002,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,7e87d1373286d7edfc2c39d7705e6da92ccf98673d513660b0b66e7933aadd81,SYN-FAKE-001,SYN-FAKE-001,v1.0,verified,active,resolved,es falso que unitel publico una encuesta electoral con esos resultados,Es falso que Unitel publicó una encuesta electoral con esos resultados. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,sociedad,22,169,7,Unitel;publicó;encuesta;electoral;esos;resultados;sociedad;SYNTHETIC
BO-F-SYN-003,Es falso que YPFB anunció cierre definitivo de estaciones de servicio,Es falso que YPFB anunció cierre definitivo de estaciones de servicio. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/003,https://synthetic.example/fake/003,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/003,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,7f44b5bff77b5aa2ae36223043dde96a2ea11e0d8671e17bd6d76eb54dbbad85,SYN-FAKE-001,SYN-FAKE-001,v1.0,verified,active,resolved,es falso que ypfb anuncio cierre definitivo de estaciones de servicio,Es falso que YPFB anunció cierre definitivo de estaciones de servicio. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,sociedad,22,168,7,YPFB;anunció;cierre;definitivo;estaciones;servicio;sociedad;SYNTHETIC
BO-F-SYN-004,Es falso que el Tribunal Supremo Electoral suspendió las elecciones municipales,Es falso que el Tribunal Supremo Electoral suspendió las elecciones municipales. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/004,https://synthetic.example/fake/004,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/004,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,3dc8e587c3193550a778599a6b13be66be0f03db9a5da3ea94fdc807586d775e,SYN-FAKE-001,SYN-FAKE-001,v1.0,verified,active,resolved,es falso que el tribunal supremo electoral suspendio las elecciones municipales,Es falso que el Tribunal Supremo Electoral suspendió las elecciones municipales. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,politica,22,178,7,Tribunal;Supremo;Electoral;suspendió;elecciones;municipales;politica;SYNTHETIC
BO-F-SYN-005,Es falso que una imagen muestra combustible regalado en Santa Cruz,Es falso que una imagen muestra combustible regalado en Santa Cruz. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/005,https://synthetic.example/fake/005,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/005,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,66e0d641ea82147d6ce5e5b74aa4b55562c6086e0bf0c6070b1769884db9e138,SYN-FAKE-001,SYN-FAKE-001,v1.0,verified,active,resolved,es falso que una imagen muestra combustible regalado en santa cruz,Es falso que una imagen muestra combustible regalado en Santa Cruz. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,economia,22,165,7,imagen;muestra;combustible;regalado;Santa;Cruz;economia;SYNTHETIC
BO-F-SYN-006,Es falso que el Gobierno entregará un bono universal de Bs 5.000,Es falso que el Gobierno entregará un bono universal de Bs 5.000. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/006,https://synthetic.example/fake/006,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/006,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,b724f26978a53a2e8266daa673151202d6e9807cb8751b1cafa20503be87374c,SYN-FAKE-002,SYN-FAKE-002,v1.0,verified,active,resolved,es falso que el gobierno entregara un bono universal de bs 5 000,Es falso que el Gobierno entregará un bono universal de Bs 5.000. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,politica,23,163,7,Gobierno;entregará;bono;universal;000;politica;SYNTHETIC
BO-F-SYN-007,Es falso que Unitel publicó una encuesta electoral con esos resultados,Es falso que Unitel publicó una encuesta electoral con esos resultados. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/007,https://synthetic.example/fake/007,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/007,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,7e87d1373286d7edfc2c39d7705e6da92ccf98673d513660b0b66e7933aadd81,SYN-FAKE-002,SYN-FAKE-002,v1.0,verified,active,resolved,es falso que unitel publico una encuesta electoral con esos resultados,Es falso que Unitel publicó una encuesta electoral con esos resultados. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,sociedad,22,169,7,Unitel;publicó;encuesta;electoral;esos;resultados;sociedad;SYNTHETIC
BO-F-SYN-008,Es falso que YPFB anunció cierre definitivo de estaciones de servicio,Es falso que YPFB anunció cierre definitivo de estaciones de servicio. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/008,https://synthetic.example/fake/008,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/008,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,7f44b5bff77b5aa2ae36223043dde96a2ea11e0d8671e17bd6d76eb54dbbad85,SYN-FAKE-002,SYN-FAKE-002,v1.0,verified,active,resolved,es falso que ypfb anuncio cierre definitivo de estaciones de servicio,Es falso que YPFB anunció cierre definitivo de estaciones de servicio. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,sociedad,22,168,7,YPFB;anunció;cierre;definitivo;estaciones;servicio;sociedad;SYNTHETIC
BO-F-SYN-009,Es falso que el Tribunal Supremo Electoral suspendió las elecciones municipales,Es falso que el Tribunal Supremo Electoral suspendió las elecciones municipales. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/009,https://synthetic.example/fake/009,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/009,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,3dc8e587c3193550a778599a6b13be66be0f03db9a5da3ea94fdc807586d775e,SYN-FAKE-002,SYN-FAKE-002,v1.0,verified,active,resolved,es falso que el tribunal supremo electoral suspendio las elecciones municipales,Es falso que el Tribunal Supremo Electoral suspendió las elecciones municipales. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,politica,22,178,7,Tribunal;Supremo;Electoral;suspendió;elecciones;municipales;politica;SYNTHETIC
BO-F-SYN-010,Es falso que una imagen muestra combustible regalado en Santa Cruz,Es falso que una imagen muestra combustible regalado en Santa Cruz. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/010,https://synthetic.example/fake/010,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/010,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,66e0d641ea82147d6ce5e5b74aa4b55562c6086e0bf0c6070b1769884db9e138,SYN-FAKE-002,SYN-FAKE-002,v1.0,verified,active,resolved,es falso que una imagen muestra combustible regalado en santa cruz,Es falso que una imagen muestra combustible regalado en Santa Cruz. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,economia,22,165,7,imagen;muestra;combustible;regalado;Santa;Cruz;economia;SYNTHETIC
BO-F-SYN-011,Es falso que el Gobierno entregará un bono universal de Bs 5.000,Es falso que el Gobierno entregará un bono universal de Bs 5.000. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/011,https://synthetic.example/fake/011,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/011,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,b724f26978a53a2e8266daa673151202d6e9807cb8751b1cafa20503be87374c,SYN-FAKE-003,SYN-FAKE-003,v1.0,verified,active,resolved,es falso que el gobierno entregara un bono universal de bs 5 000,Es falso que el Gobierno entregará un bono universal de Bs 5.000. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,politica,23,163,7,Gobierno;entregará;bono;universal;000;politica;SYNTHETIC
BO-F-SYN-012,Es falso que Unitel publicó una encuesta electoral con esos resultados,Es falso que Unitel publicó una encuesta electoral con esos resultados. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/012,https://synthetic.example/fake/012,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/012,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,7e87d1373286d7edfc2c39d7705e6da92ccf98673d513660b0b66e7933aadd81,SYN-FAKE-003,SYN-FAKE-003,v1.0,verified,active,resolved,es falso que unitel publico una encuesta electoral con esos resultados,Es falso que Unitel publicó una encuesta electoral con esos resultados. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,sociedad,22,169,7,Unitel;publicó;encuesta;electoral;esos;resultados;sociedad;SYNTHETIC
BO-F-SYN-013,Es falso que YPFB anunció cierre definitivo de estaciones de servicio,Es falso que YPFB anunció cierre definitivo de estaciones de servicio. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,SYNTHETIC,https://synthetic.example/fake/013,https://synthetic.example/fake/013,2026-01-20,Bolivia,es,FAKE,SYNTHETIC,https://synthetic.example/fake/013,Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,7f44b5bff77b5aa2ae36223043dde96a2ea11e0d8671e17bd6d76eb54dbbad85,SYN-FAKE-003,SYN-FAKE-003,v1.0,verified,active,resolved,es falso que ypfb anuncio cierre definitivo de estaciones de servicio,Es falso que YPFB anunció cierre definitivo de estaciones de servicio. Registro sintético generado para entrenamiento; representa un ejemplo ficticio de desinformación.,sociedad,22,168,7,YPFB;anunció;cierre;definitivo;estaciones;servicio;sociedad;SYNTHETIC
